category,brand,price,rating,burner_count,material,grid_material,oven_capacity,height,width,depth
0.0,0.36,10500000,3.8,0.8333333333333333,0.15384615384615385,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.849906191369606,0.2777777777777778
0.0,0.64,31408350,4.4,1.0,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9888888888888889,0.9061913696060038,0.6666666666666666
0.0,0.88,4750000,3.6,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.36,12000000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.2777777777777778
0.0,0.36,11100000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.2777777777777778
0.0,0.36,13000000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.2777777777777778
0.0,0.28,27250000,4.3,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.6,6174000,3.1,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.64,30740000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9888888888888889,0.9061913696060038,0.6666666666666666
0.0,0.88,4940000,4.1,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.28,29608060,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.64,33008020,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9888888888888889,0.43714821763602263,0.9444444444444444
0.0,0.28,26100000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.0,0.9,0.9061913696060038,0.611111111111111
0.0,0.28,29950720,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.88,4655000,3.5,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.2,27180000,4.2,0.8333333333333333,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,4992000,3.7,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.28,19159270,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,1.0,0.43714821763602263,0.8888888888888888
0.0,0.0,4704000,2.4,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9222222222222223,0.7185741088180113,0.611111111111111
0.0,0.28,21800000,4.0,0.8333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.28,37400000,4.4,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.36,11500000,4.4,0.8333333333333333,0.46153846153846156,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.849906191369606,0.2777777777777778
0.0,0.88,7695000,2.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5985000,1.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.72,3300000,4.0,0.6666666666666666,0.9230769230769231,0.4444444444444444,0.3333333333333333,0.05555555555555556,0.9061913696060038,0.1111111111111111
0.0,0.0,5626000,2.8,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9222222222222223,0.7185741088180113,0.611111111111111
0.0,0.28,31500000,3.7,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.9061913696060038,0.611111111111111
0.0,0.88,4800000,3.8,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.6,4947000,3.7,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,25351000,4.6,0.8333333333333333,0.38461538461538464,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.48,4420000,3.5,0.3333333333333333,0.6153846153846154,0.2222222222222222,0.3333333333333333,0.015555555555555552,0.0,0.05555555555555555
0.0,0.6,6596000,2.2,0.8333333333333333,0.8461538461538463,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,5100000,2.5,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5130000,2.3,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.28,20615670,4.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,1.0,0.611111111111111
0.0,0.88,5605000,2.6,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.8,1080000,4.0,0.5,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.07777777777777778,0.9061913696060038,1.0
0.0,0.88,5937500,3.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.6,5820000,3.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.0,4872000,3.0,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9222222222222223,0.7185741088180113,0.611111111111111
0.0,0.2,26143000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,6317500,4.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.16,9800000,3.8,0.8333333333333333,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.6,5795000,2.9,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,7790000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,33260000,4.9,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5130000,3.5,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.6,5820000,2.3,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.28,26450000,3.9,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9,0.9061913696060038,0.611111111111111
0.0,0.88,5320000,3.0,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.2,30750000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,5504000,3.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,6174000,3.0,0.8333333333333333,0.07692307692307693,1.0,0.3333333333333333,0.9444444444444444,0.3433395872420264,0.611111111111111
0.0,0.16,8950000,3.8,0.8333333333333333,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.0888888888888889,0.9061913696060038,0.38888888888888884
0.0,0.88,4655000,3.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.88,5415000,1.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,4845000,5.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.28,12571000,4.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.02222222222222222,0.9061913696060038,0.38888888888888884
0.0,0.6,6596000,3.2,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5320000,3.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.9444444444444444
0.0,0.88,7600000,3.8,0.8333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.19324577861163228,0.4444444444444444
0.0,0.6,7178000,5.0,0.8333333333333333,0.07692307692307693,0.8888888888888888,1.0,0.9444444444444444,0.5309568480300189,0.611111111111111
0.0,0.88,8075000,3.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5320000,3.3,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.6,5280000,3.0,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.16,9650000,3.8,0.8333333333333333,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.88,5130000,3.8,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.6,5104000,3.0,0.16666666666666666,0.0,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.76,8500000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5320000,3.0,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.84,14647000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.9061913696060038,0.7777777777777777
0.0,0.88,6555000,3.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.4,25500000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.8777777777777778,0.9061913696060038,0.7222222222222222
0.0,0.88,4845000,2.7,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.88,4940000,3.3,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.88,4845000,3.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.6,5280000,1.0,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.88,6175000,1.0,1.0,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,5280000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.32,2500000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.05555555555555556,0.9061913696060038,0.2222222222222222
0.0,0.88,6080000,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.6,4900000,2.9,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.52,19826000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.0
0.0,0.88,6175000,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.32457786116322707,0.38888888888888884
0.0,0.96,7900000,5.0,0.5,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.1111111111111111
0.0,0.56,10990000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.32,3200000,5.0,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.05555555555555556,0.9061913696060038,0.16666666666666666
0.0,0.56,8870000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.12,8833000,3.8,0.8333333333333333,0.6923076923076923,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.28,27540000,3.7,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.888888888888889,0.9061913696060038,0.5555555555555556
0.0,0.56,15870000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.92,7750000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.0,0.9061913696060038,0.3333333333333333
0.0,0.56,8625000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.28,22070000,3.7,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.0,1.0,0.43714821763602263,0.8888888888888888
0.0,0.56,13680000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.56,8870000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.16,10100000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.0888888888888889,0.9061913696060038,0.38888888888888884
0.0,0.56,8060000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.8,8500000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.05555555555555556,0.9061913696060038,0.3333333333333333
0.0,0.16,9800000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.56,10980000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.16,10350000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.56,8780000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.0,4920000,3.8,0.8333333333333333,0.8461538461538463,0.6666666666666666,0.3333333333333333,0.9222222222222223,0.7185741088180113,0.8333333333333333
0.0,0.2,27410000,4.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.64,35902870,4.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9888888888888889,0.43714821763602263,0.9444444444444444
0.0,0.72,3400000,3.7,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,4940000,3.1,0.8333333333333333,0.5384615384615385,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.4444444444444444
0.0,0.28,24000000,3.4,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.0,0.9,0.9061913696060038,0.611111111111111
0.0,0.08,13420000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.9061913696060038,0.9444444444444444
0.0,0.0,4872000,1.0,0.8333333333333333,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.9222222222222223,0.7185741088180113,0.38888888888888884
0.0,0.6,2592000,2.4,0.5,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.9061913696060038,0.5
0.0,0.56,10500000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.6,5820000,2.3,0.8333333333333333,0.8461538461538463,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.6,5141000,1.9,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.56,8625000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.6,6000000,3.7,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.16,15700000,3.8,0.8333333333333333,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.38888888888888884
0.0,0.0,5820000,3.1,0.8333333333333333,0.8461538461538463,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.56,8810000,3.8,0.8333333333333333,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.06666666666666668,0.9061913696060038,0.4444444444444444
0.0,0.2,8400000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,12350000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,8400000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9150000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9572000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.36,5990000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,8500000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,12876000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,1.0,11200000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9588000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.48,1830000,3.4,0.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.8,2840000,3.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9800000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.84,17800000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.8,1300000,2.7,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,15250000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.84,17597000,4.5,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.36,6720000,2.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5546000,2.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,8252000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.36,6500000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.88,5452000,4.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.36,6500000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.24,10100000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,14310000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.72,3782400,3.3,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.24,9030000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.36,6500000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.44,15350000,5.0,0.8333333333333333,0.3076923076923077,0.0,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,1.0,12700000,4.4,0.8333333333333333,0.3076923076923077,0.1111111111111111,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9945000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.24,11995000,3.9,0.8333333333333333,0.3076923076923077,0.7777777777777777,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,12280000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.68,1800000,3.3,0.5,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.24,8787000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.24,17230000,4.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,9886000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.2,8252000,4.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
0.0,0.04,3506600,3.7,0.8333333333333333,0.3076923076923077,0.5555555555555556,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111
